2025-09-02 15:48:25 - main - ERROR - [logging_config.py:231] - log_error_with_context() - [ERROR] Error in startup_event: 'IntelligentQAService' object has no attribute 'initialize_system' - Context: {'duration': 0.003769397735595703}
2025-09-02 15:48:25 - main - ERROR - [main.py:321] - startup_event() - [STARTUP] Startup initialization failed: 'IntelligentQAService' object has no attribute 'initialize_system'
2025-09-02 15:48:43 - main - ERROR - [logging_config.py:231] - log_error_with_context() - [ERROR] Error in startup_event: 'IntelligentQAService' object has no attribute 'initialize_system' - Context: {'duration': 0.003167867660522461}
2025-09-02 15:48:43 - main - ERROR - [main.py:321] - startup_event() - [STARTUP] Startup initialization failed: 'IntelligentQAService' object has no attribute 'initialize_system'
2025-09-02 15:49:21 - main - ERROR - [logging_config.py:231] - log_error_with_context() - [ERROR] Error in startup_event: 'IntelligentQAService' object has no attribute 'initialize_system' - Context: {'duration': 0.0022013187408447266}
2025-09-02 15:49:21 - main - ERROR - [main.py:321] - startup_event() - [STARTUP] Startup initialization failed: 'IntelligentQAService' object has no attribute 'initialize_system'
2025-09-02 15:50:26 - services.ai.data_integration_service - ERROR - [data_integration_service.py:44] - initialize_knowledge_base() - Redis initialization failed: Redis not connected
2025-09-02 16:10:01 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الجغرافيا_6: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:01 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الجغرافيا_7: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:02 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الجغرافيا_8: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:02 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الجغرافيا_9: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:03 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الجغرافيا_10: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:03 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الجغرافيا_11: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:04 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التاريخ_0: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:05 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التاريخ_1: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:06 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التاريخ_2: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:06 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التاريخ_3: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:07 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التاريخ_4: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:08 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التاريخ_5: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:08 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التاريخ_6: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:10 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التاريخ_7: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:11 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التاريخ_8: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:12 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التاريخ_9: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:13 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التاريخ_10: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:13 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التاريخ_11: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:13 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_السكان_0: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:14 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_السكان_1: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:14 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_السكان_2: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:15 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_السكان_3: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:15 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_السكان_4: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:16 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_السكان_5: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:17 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_السكان_6: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:17 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_السكان_7: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:18 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_السكان_8: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:18 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_السكان_9: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:19 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_السكان_10: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:19 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_السكان_11: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:19 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التعليم_0: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:20 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التعليم_1: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:20 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التعليم_2: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:21 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التعليم_3: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:21 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التعليم_4: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:22 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التعليم_5: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:22 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التعليم_6: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:23 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التعليم_7: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:23 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التعليم_8: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:23 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التعليم_9: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:24 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التعليم_10: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:24 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_التعليم_11: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:25 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الصحة_0: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:25 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الصحة_1: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:26 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الصحة_2: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:27 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الصحة_3: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:27 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الصحة_4: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:28 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الصحة_5: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:28 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الصحة_6: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:29 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الصحة_7: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:29 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الصحة_8: 'QdrantService' object has no attribute 'add_qa_pair'
2025-09-02 16:10:30 - services.ai.data_integration_service - ERROR - [data_integration_service.py:173] - _load_json_file_to_qdrant() - Error processing Q&A pair general_الصحة_9: 'QdrantService' object has no attribute 'add_qa_pair'
